date,symbol,close,trading_signal,confidence_level,position_size,sma,rsi,adx,cci,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,news_relevance,sentiment,price_impact_potential,trend_direction,earnings_impact,investor_confidence,risk_profile_change
2025-04-01,AAPL,222.9,HOLD,0.8,30,221.01,48.06,24.47,8.12,-3.19,-4.28,1.09,236.66,221.01,205.36,1,0,0,0,1,0,0
2025-03-31,AAPL,221.84,HOLD,0.8,30,221.65,46.64,23.32,-6.5,-3.7,-4.62,0.92,238.54,221.65,204.75,1,-1,-1,-1,0,-1,-1
2025-03-28,AAPL,217.61,SELL,0.9,40,222.44,41.5,25.42,-26.91,-3.85,-4.45,0.6,240.73,222.44,204.15,2,-2,-2,-2,-2,-2,-2
2025-03-27,AAPL,223.56,SELL,0.9,40,223.64,48.04,26.21,-5.14,-3.87,-4.6,0.74,243.56,223.64,203.71,2,-2,-1,-1,-1,-1,1
2025-03-26,AAPL,221.24,HOLD,0.8,30,224.31,44.9,27.64,-15.94,-4.44,-4.79,0.35,245.06,224.31,203.55,1,0,0,0,0,0,0
2025-03-25,AAPL,223.46,HOLD,0.8,30,225.25,47.89,29.84,-18.92,-4.58,-4.45,-0.13,247.04,225.25,203.45,1,-1,-1,-1,-1,-1,0
2025-03-24,AAPL,220.44,HOLD,0.8,30,226.41,43.86,31.63,-38.95,-5.3,-4.45,-0.85,250.1,226.41,202.72,2,-1,-1,-1,-1,-1,1
2025-03-21,AAPL,217.98,HOLD,0.8,30,227.73,40.49,33.78,-68.3,-5.75,-4.16,-1.59,252.83,227.73,202.63,1,-1,0,0,-1,-1,1
2025-03-20,AAPL,213.82,HOLD,0.8,30,229.09,34.14,34.44,-85.31,-6.04,-3.76,-2.28,254.87,229.09,203.31,1,0,0,0,0,0,0
2025-03-19,AAPL,214.96,HOLD,0.8,30,230.67,35.09,34.82,-88.63,-5.9,-3.19,-2.71,256.4,230.67,204.94,0,0,0,0,0,0,0
2025-03-18,AAPL,212.41,HOLD,0.8,30,232.15,30.83,28.72,-118.66,-6.08,-2.95,-3.13,257.5,232.15,206.81,1,0,0,0,0,0,0
2025-03-17,AAPL,213.72,HOLD,0.8,30,233.74,31.88,28.05,-141.15,-5.49,-2.07,-3.42,257.89,233.74,209.59,1,-1,-1,-1,0,-1,0
2025-03-14,AAPL,213.21,SELL,0.9,40,235.27,31.1,24.66,-176.99,-5.17,-1.63,-3.54,257.98,235.27,212.55,2,-2,-2,-2,-1,-2,1
2025-03-13,AAPL,209.41,HOLD,0.8,30,236.67,25.57,22.98,-232.13,-4.3,-0.75,-3.55,257.11,236.67,216.23,1,1,1,1,1,1,0
2025-03-12,AAPL,216.7,HOLD,0.8,30,238.03,29.83,21.16,-233.49,-2.73,0.14,-2.87,254.21,238.03,221.85,1,-1,-1,-1,-1,-1,1
2025-03-11,AAPL,220.55,HOLD,0.7,20,238.81,32.4,18.0,-233.44,-1.55,0.69,-2.24,252.03,238.81,225.58,1,1,1,1,1,1,0
2025-03-10,AAPL,227.18,SELL,0.9,40,239.15,37.76,16.53,-143.09,-0.28,1.25,-1.53,250.72,239.15,227.57,1,-2,-1,-1,-1,-2,-1
2025-03-07,AAPL,238.76,HOLD,0.7,20,239.14,50.92,15.05,-12.49,0.3,1.03,-0.73,250.74,239.14,227.55,0,0,0,0,0,0,0
2025-03-06,AAPL,235.02,HOLD,0.7,20,238.84,44.96,15.4,-47.26,0.29,1.21,-0.92,250.77,238.84,226.9,1,1,0,1,1,1,0
2025-03-05,AAPL,235.43,HOLD,0.6,20,238.68,45.52,14.96,-62.7,0.66,1.44,-0.78,250.89,238.68,226.47,0,0,0,0,0,0,0
2025-03-04,AAPL,235.62,HOLD,0.6,20,238.52,45.91,14.33,-20.79,1.16,1.72,-0.56,250.98,238.52,226.07,0,0,0,0,0,0,0
2025-03-03,AAPL,237.72,SELL,0.8,40,238.11,48.57,15.95,14.23,1.65,1.82,-0.17,251.43,238.11,224.8,1,-1,-1,-1,-1,-1,1
2025-02-28,AAPL,241.52,SELL,0.8,40,238.0,53.19,19.31,-0.66,1.66,1.33,0.33,251.36,238.0,224.63,2,-1,-1,-1,-1,-1,1
2025-02-27,AAPL,236.99,HOLD,0.6,20,237.77,46.83,19.6,9.48,1.74,1.25,0.49,251.05,237.77,224.5,0,0,0,0,0,0,0
2025-02-26,AAPL,240.05,HOLD,0.6,20,237.86,51.18,20.97,39.52,2.27,1.12,1.15,251.14,237.86,224.59,0,0,0,0,0,0,0
2025-02-25,AAPL,246.72,HOLD,0.6,20,237.75,62.64,23.66,110.81,2.43,0.58,1.85,250.98,237.75,224.51,0,0,0,0,0,0,0
2025-02-24,AAPL,246.78,BUY,0.8,40,236.88,62.35,24.9,116.48,1.95,-0.13,2.09,249.93,236.88,223.83,1,1,1,1,1,1,0
2025-02-21,AAPL,245.23,HOLD,0.6,20,235.65,60.79,23.41,124.07,1.7,-0.41,2.11,249.34,235.65,221.96,1,-1,0,-1,0,-1,0
2025-02-20,AAPL,245.51,BUY,0.8,40,234.54,61.28,22.79,128.1,1.29,-0.94,2.24,248.53,234.54,220.56,1,1,1,1,1,1,0
2025-02-19,AAPL,244.55,HOLD,0.7,20,233.43,60.26,22.42,131.98,0.73,-1.5,2.23,247.29,233.43,219.58,1,0,0,0,0,0,0
2025-02-18,AAPL,244.15,BUY,0.8,40,232.31,59.9,22.12,140.77,0.14,-2.03,2.17,246.02,232.31,218.6,1,1,1,1,1,1,0
2025-02-17,AAPL,244.28,SELL,0.8,40,231.57,60.38,19.45,164.52,-0.37,-2.27,1.9,244.2,231.57,218.95,2,-2,-1,-1,-1,-1,-1
2025-02-14,AAPL,244.28,HOLD,0.6,20,231.57,60.16,18.74,164.52,-0.43,-2.48,2.04,244.2,231.57,218.95,0,0,0,0,0,0,0
2025-02-13,AAPL,241.21,BUY,0.7,30,230.75,57.29,17.98,139.86,-1.4,-2.99,1.59,242.03,230.75,219.46,0,0,0,0,0,0,0
2025-02-12,AAPL,236.56,HOLD,0.6,20,230.55,52.47,17.61,66.5,-2.3,-3.38,1.08,241.22,230.55,219.88,1,-1,-1,-1,0,-1,0
2025-02-11,AAPL,232.32,BUY,0.7,30,230.36,47.66,15.95,21.48,-2.8,-3.43,0.63,240.72,230.36,219.99,2,1,1,1,1,1,0
2025-02-10,AAPL,227.35,HOLD,0.6,20,230.43,40.92,15.82,-36.72,-3.13,-3.56,0.43,240.88,230.43,219.99,0,0,0,0,0,0,0
2025-02-07,AAPL,227.08,HOLD,0.6,20,230.88,40.66,15.12,-27.46,-2.95,-3.5,0.55,241.52,230.88,220.24,1,-1,0,-1,-1,-1,0
2025-02-06,AAPL,232.66,HOLD,0.6,20,231.63,46.49,16.16,6.85,-2.72,-3.64,0.91,243.18,231.63,220.09,0,0,0,0,0,0,0
2025-02-05,AAPL,231.91,HOLD,0.6,20,232.08,45.51,16.9,-17.82,-2.96,-3.87,0.91,244.42,232.08,219.74,0,0,0,0,0,0,0
2025-02-04,AAPL,232.24,HOLD,0.6,20,232.71,46.14,18.02,-27.57,-2.94,-3.77,0.83,246.16,232.71,219.25,1,-1,-1,-1,-1,-1,1
2025-02-03,AAPL,227.46,SELL,0.8,40,233.23,40.12,21.27,-58.77,-3.16,-3.98,0.82,247.38,233.23,219.08,2,-2,-2,-2,-2,-2,-1
2025-01-31,AAPL,235.43,HOLD,0.6,20,234.02,48.74,26.97,44.96,-2.74,-3.87,1.14,248.55,234.02,219.49,1,0,0,0,1,0,0
2025-01-30,AAPL,237.02,HOLD,0.6,20,234.74,50.68,27.44,31.96,-3.15,-4.16,1.0,250.82,234.74,218.66,2,-1,-1,-1,-1,-1,1
2025-01-29,AAPL,238.78,HOLD,0.7,20,235.47,52.86,28.97,16.1,-3.8,-4.41,0.61,253.14,235.47,217.8,0,0,0,0,0,0,0
2025-01-28,AAPL,237.69,HOLD,0.7,20,236.28,51.81,31.59,-3.52,-4.63,-4.38,-0.26,255.86,236.28,216.7,0,0,0,0,0,0,0
2025-01-27,AAPL,229.31,HOLD,0.7,20,237.32,41.24,33.56,-65.75,-5.65,-4.31,-1.34,259.15,237.32,215.48,1,-1,-1,-1,-1,-1,1
2025-01-24,AAPL,222.24,SELL,0.9,30,238.73,29.61,39.46,-108.18,-5.79,-3.55,-2.24,261.92,238.73,215.54,2,-2,-2,-2,-2,-2,-1
2025-01-23,AAPL,223.12,HOLD,0.7,20,240.35,30.33,39.82,-113.9,-5.44,-2.99,-2.45,263.24,240.35,217.46,2,-1,-1,-1,-1,-1,1
2025-01-22,AAPL,223.29,HOLD,0.7,20,241.89,30.47,40.32,-143.31,-5.0,-2.37,-2.62,264.06,241.89,219.72,1,-1,0,0,0,-1,1
2025-01-21,AAPL,222.1,SELL,0.9,40,243.18,28.77,41.21,-170.56,-4.21,-1.42,-2.79,263.83,243.18,222.53,2,-2,-2,-2,-2,-2,-2
2025-01-20,AAPL,229.43,HOLD,0.7,20,244.45,34.69,42.15,-131.25,-3.15,-0.59,-2.57,262.75,244.45,226.15,1,-1,0,-1,0,-1,1
2025-01-17,AAPL,229.43,HOLD,0.7,20,244.45,34.76,42.68,-131.25,-3.13,-0.53,-2.6,262.75,244.45,226.15,1,-1,-1,-1,-1,-1,1
2025-01-16,AAPL,227.71,HOLD,0.7,20,245.62,31.8,43.61,-137.62,-2.56,0.12,-2.68,262.89,245.62,228.35,0,0,0,0,0,0,0
2025-01-15,AAPL,237.3,HOLD,0.7,20,246.76,41.6,44.6,-102.83,-1.63,0.79,-2.41,262.04,246.76,231.47,0,0,0,0,0,0,0
2025-01-14,AAPL,232.72,HOLD,0.7,20,247.27,32.77,47.25,-153.91,-1.23,1.59,-2.82,261.93,247.27,232.62,1,0,0,0,0,0,0
2025-01-13,AAPL,233.84,HOLD,0.6,20,248.0,33.77,47.11,-198.51,-0.59,2.05,-2.65,261.05,248.0,234.95,1,-1,-1,-1,-1,-1,1
2025-01-10,AAPL,236.28,HOLD,0.6,20,248.61,36.98,49.24,-190.09,0.52,3.0,-2.48,259.99,248.61,237.22,1,0,0,0,-1,0,-1
2025-01-09,AAPL,242.12,SELL,0.8,40,249.15,44.96,51.01,-131.53,1.44,3.62,-2.17,259.07,249.15,239.23,2,-2,-2,-2,-1,-2,-1
2025-01-08,AAPL,242.12,SELL,0.7,40,249.15,44.96,51.01,-131.53,1.44,3.62,-2.17,259.07,249.15,239.23,1,-1,-1,-1,-1,-1,1
2025-01-07,AAPL,241.63,SELL,0.7,40,249.35,43.79,40.3,-123.77,1.87,3.97,-2.09,258.85,249.35,239.86,2,-2,-1,-1,-1,-1,1
2025-01-06,AAPL,244.41,HOLD,0.6,20,249.38,48.08,43.55,-84.77,2.59,4.46,-1.87,258.78,249.38,239.99,2,1,1,1,2,1,0
2025-01-03,AAPL,242.77,SELL,0.8,40,249.29,45.69,49.91,-117.26,3.45,5.27,-1.82,258.92,249.29,239.65,2,-2,-1,-1,-1,-1,1
2025-01-02,AAPL,243.26,SELL,0.8,40,249.27,46.42,53.11,-84.64,4.36,5.73,-1.37,258.95,249.27,239.58,2,-2,-2,-2,-1,-2,-1
2025-01-01,AAPL,249.82,HOLD,0.5,10,249.21,57.81,56.56,26.32,5.41,6.07,-0.66,259.06,249.21,239.36,0,0,0,0,0,0,0
